Estimate Status,Year,Region,Common Name,Total Harvest (A+B1),PSE Harvest,Released (B2),PSE Released
FINAL,2017,HAWAIIAN ISLANDS,STOCKY HAWKFISH,5015,57.1,7077,38.8
FINAL,2017,HAWAIIAN ISLANDS,CHRISTMAS WRASSE,4893,66.9,1106,73.3
FINAL,2017,HAWAIIAN ISLANDS,PFLUGERS GOATFISH,4547,51.5,530,79.2
FINAL,2017,HAWAIIAN ISLANDS,VON SIEBOLDS SNAPPER,4347,56.5,0,.
FINAL,2017,HAWAIIAN ISLANDS,MORAY FAMILY,4229,46.4,729,100
FINAL,2017,HAWAIIAN ISLANDS,BLUE MARLIN,4074,24.9,149,100
FINAL,2017,HAWAIIAN ISLANDS,RUBY SNAPPER,3869,44.5,0,.
FINAL,2017,HAWAIIAN ISLANDS,LEATHERBACK,3563,53.6,1530,70.8
FINAL,2017,HAWAIIAN ISLANDS,RAINBOW RUNNER,3518,51.4,0,.
FINAL,2017,HAWAIIAN ISLANDS,GREATER AMBERJACK,3391,34.6,5340,43.2
FINAL,2017,HAWAIIAN ISLANDS,PEACOCK GROUPER,3211,56.6,2247,74.9
FINAL,2017,HAWAIIAN ISLANDS,REDLIP PARROTFISH,3125,55.3,0,.
FINAL,2017,HAWAIIAN ISLANDS,STAREYE PARROTFISH,2801,58.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,JACK FAMILY,2452,68.3,23233,29.2
FINAL,2017,HAWAIIAN ISLANDS,BLUE GOATFISH,2411,42.1,0,.
FINAL,2017,HAWAIIAN ISLANDS,GREAT BARRACUDA,2358,43.2,4547,41.7
FINAL,2017,HAWAIIAN ISLANDS,HOUNDFISH,2193,81.5,1503,62.6
FINAL,2017,HAWAIIAN ISLANDS,BULLETHEAD PARROTFISH,2139,57.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,SEA CHUBS,2115,76.1,0,.
FINAL,2017,HAWAIIAN ISLANDS,BANDTAIL GOATFISH,2094,58.2,0,.
FINAL,2017,HAWAIIAN ISLANDS,BARRED JACK,2043,58,0,.
FINAL,2017,HAWAIIAN ISLANDS,ORANGESPINE UNICORNFISH,1843,59.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,TRUMPETFISH,1785,83.7,585,100
FINAL,2017,HAWAIIAN ISLANDS,HIGHFIN RUDDERFISH,1756,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,BRICK SOLDIERFISH,1723,62.6,0,.
FINAL,2017,HAWAIIAN ISLANDS,WHITESADDLE GOATFISH,1712,50.8,654,100
FINAL,2017,HAWAIIAN ISLANDS,SHORTBILL SPEARFISH,1634,36,0,.
FINAL,2017,HAWAIIAN ISLANDS,DEVIL SCORPIONFISH,1458,70.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,BIGEYE FAMILY,1368,70.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,LONGTAILED RED SNAPPER,1302,63.4,0,.
FINAL,2017,HAWAIIAN ISLANDS,MUSTACHE CONGER EEL,1300,67.8,1130,73.6
FINAL,2017,HAWAIIAN ISLANDS,MILKFISH,1298,64.2,0,.
FINAL,2017,HAWAIIAN ISLANDS,GOATFISHES,1277,100,1691,59.1
FINAL,2017,HAWAIIAN ISLANDS,SPECTACLED PARROTFISH,1257,75.3,0,.
FINAL,2017,HAWAIIAN ISLANDS,IRIDESCENT CARDINALFISH,1229,100.1,0,.
FINAL,2017,HAWAIIAN ISLANDS,SQUIRRELFISH FAMILY,1073,60.6,1917,84.7
FINAL,2017,HAWAIIAN ISLANDS,RINGTAIL SURGEONFISH,986,71.9,0,.
FINAL,2017,HAWAIIAN ISLANDS,BINGHAMS SNAPPER,920,42.8,0,.
FINAL,2017,HAWAIIAN ISLANDS,ALBACORE,760,77.8,0,.
FINAL,2017,HAWAIIAN ISLANDS,HAWAIIAN BIGEYE,737,77.9,0,.
FINAL,2017,HAWAIIAN ISLANDS,LOWFIN CHUB,729,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,SLEEK UNICORNFISH,729,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,TRIGGERFISH FAMILY,654,99.9,21230,35.4
FINAL,2017,HAWAIIAN ISLANDS,POMFRETS,650,72.5,0,.
FINAL,2017,HAWAIIAN ISLANDS,PINKTAIL DURGON,628,81.3,133,100
FINAL,2017,HAWAIIAN ISLANDS,BARRED FILEFISH,585,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,PSYCHEDELIC WRASSE,585,100,705,100
FINAL,2017,HAWAIIAN ISLANDS,STRIPED MARLIN,582,59.1,0,.
FINAL,2017,HAWAIIAN ISLANDS,DOUBLEBAR GOATFISH,577,81.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,RINGTAIL WRASSE,577,81.3,0,.
FINAL,2017,HAWAIIAN ISLANDS,HELLERS BARRACUDA,492,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,BLACKSIDE RAZORFISH,446,100.1,0,.
FINAL,2017,HAWAIIAN ISLANDS,GREEN HALFBEAK,401,99.9,0,.
FINAL,2017,HAWAIIAN ISLANDS,BIGEYE TUNA,375,75,0,.
FINAL,2017,HAWAIIAN ISLANDS,WRASSE FAMILY,327,99.9,13445,32
FINAL,2017,HAWAIIAN ISLANDS,YELLOWBARBEL GOATFISH,263,69.4,0,.
FINAL,2017,HAWAIIAN ISLANDS,AFRICAN POMPANO,246,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,BIGEYE EMPEROR,213,99.9,0,.
FINAL,2017,HAWAIIAN ISLANDS,BLACK MARLIN,203,99.9,0,.
FINAL,2017,HAWAIIAN ISLANDS,IRONJAW SNAPPER,192,100.3,0,.
FINAL,2017,HAWAIIAN ISLANDS,LARGE HEADED SCORPIONFISH,133,99.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,MACKEREL FAMILY,133,99.7,0,.
FINAL,2017,HAWAIIAN ISLANDS,YELLOWSTRIPE CORIS,127,100,0,.
FINAL,2017,HAWAIIAN ISLANDS,GOLDEN TREVALLY,112,99.9,0,.
FINAL,2017,HAWAIIAN ISLANDS,BILLFISH FAMILY,0,.,327,100
FINAL,2017,HAWAIIAN ISLANDS,CORNETFISH,0,.,1290,71
FINAL,2017,HAWAIIAN ISLANDS,FLOWERY FLOUNDER,0,.,585,100
FINAL,2017,HAWAIIAN ISLANDS,GOBY FAMILY,0,.,265,100
FINAL,2017,HAWAIIAN ISLANDS,HALFBEAK FISH FAMILY,0,.,12003,79.6
FINAL,2017,HAWAIIAN ISLANDS,HAWKFISH FAMILY,0,.,4884,44.4
FINAL,2017,HAWAIIAN ISLANDS,LAGOON TRIGGERFISH,0,.,1518,100
FINAL,2017,HAWAIIAN ISLANDS,LIZARDFISH FAMILY,0,.,6630,55.6
FINAL,2017,HAWAIIAN ISLANDS,MOORISH IDOL,0,.,585,100
FINAL,2017,HAWAIIAN ISLANDS,NEEDLEFISH,0,.,8724,40.5
FINAL,2017,HAWAIIAN ISLANDS,PARROTFISH FAMILY,0,.,705,100
FINAL,2017,HAWAIIAN ISLANDS,PUFFERS,0,.,2808,63.1
FINAL,2017,HAWAIIAN ISLANDS,RACOON BUTTERFLYFISH,0,.,585,100
FINAL,2017,HAWAIIAN ISLANDS,REEF TRIGGERFISH,0,.,3101,46.1
FINAL,2017,HAWAIIAN ISLANDS,REQUIEM SHARK FAMILY,0,.,585,100
FINAL,2017,HAWAIIAN ISLANDS,SCRAWLED FILEFISH,0,.,443,100
FINAL,2017,HAWAIIAN ISLANDS,SIX-FINGERED THREADFIN,0,.,729,100
FINAL,2017,HAWAIIAN ISLANDS,SOLES,0,.,585,100
FINAL,2017,HAWAIIAN ISLANDS,SPOTTED BOXFISH,0,.,2103,77.3
FINAL,2017,HAWAIIAN ISLANDS,SURGE WRASSE,0,.,729,100
FINAL,2017,HAWAIIAN ISLANDS,THREADFIN BUTTERFLYFISH,0,.,729,100
FINAL,2017,HAWAIIAN ISLANDS,YELLOW TANG,0,.,5175,85.9
FINAL,2017,TEXAS,SPOTTED SEATROUT,982092,.,.,.
FINAL,2017,TEXAS,RED DRUM,300229,.,.,.
FINAL,2017,TEXAS,UNIDENTIFIED FISH,188164,.,.,.
FINAL,2017,TEXAS,BLACK DRUM,164684,.,.,.
FINAL,2017,TEXAS,SAND SEATROUT,96359,.,.,.
FINAL,2017,TEXAS,SOUTHERN FLOUNDER,76926,.,.,.
FINAL,2017,TEXAS,ATLANTIC CROAKER,67329,.,.,.
FINAL,2017,TEXAS,SHEEPSHEAD,59629,.,.,.
FINAL,2017,TEXAS,RED SNAPPER,44525,.,.,.
FINAL,2017,TEXAS,GAFFTOPSAIL CATFISH,23904,.,.,.
FINAL,2017,TEXAS,KING MACKEREL,15272,.,.,.
FINAL,2017,TEXAS,SPANISH MACKEREL,6648,.,.,.
FINAL,2017,TEXAS,DOLPHIN,2645,.,.,.
FINAL,2017,TEXAS,ATLANTIC SPADEFISH,2275,.,.,.
FINAL,2017,TEXAS,COBIA,893,.,.,.
FINAL,2017,TEXAS,LANE SNAPPER,814,.,.,.
FINAL,2017,TEXAS,VERMILION SNAPPER,740,.,.,.
FINAL,2017,TEXAS,BLACKTIP SHARK,702,.,.,.
FINAL,2017,TEXAS,LITTLE TUNNY,568,.,.,.
FINAL,2017,TEXAS,ATLANTIC SHARPNOSE SHARK,462,.,.,.
FINAL,2017,TEXAS,GREATER AMBERJACK,211,.,.,.
FINAL,2017,TEXAS,GRAY TRIGGERFISH,82,.,.,.
FINAL,2017,ALASKA,COHO SALMON,467987,.,71132,.
FINAL,2017,ALASKA,PACIFIC HALIBUT,352454,.,199146,.
FINAL,2017,ALASKA,ROCKFISH SPECIES,278635,.,128565,.
FINAL,2017,ALASKA,PINK SALMON,101584,.,170481,.
FINAL,2017,ALASKA,CHINOOK SALMON,84997,.,106497,.
FINAL,2017,ALASKA,SOCKEYE SALMON,35784,.,10152,.
FINAL,2017,ALASKA,LINGCOD,22258,.,26932,.
FINAL,2017,ALASKA,SABLEFISH,22093,.,5947,.
FINAL,2017,ALASKA,PACIFIC COD,19837,.,23667,.
FINAL,2017,ALASKA,CHUM SALMON,10307,.,21726,.
FINAL,2017,ALASKA,SMELT FAMILY,9282,.,240,.
FINAL,2017,ALASKA,STEELHEAD,161,.,893,.
FINAL,2017,ALASKA,SHARK SPECIES,155,.,9516,.
FINAL,2017,CARIBBEAN,BIGEYE SCAD,218517,102.9,0,.
FINAL,2017,CARIBBEAN,HERRING FAMILY,76358,80.5,16730,96.6
FINAL,2017,CARIBBEAN,BLUE RUNNER,40495,33.8,596,62.4
FINAL,2017,CARIBBEAN,YELLOWTAIL SNAPPER,39257,34.7,18586,38.4
FINAL,2017,CARIBBEAN,SCHOOLMASTER,30317,40.5,0,.
FINAL,2017,CARIBBEAN,DOLPHIN,26011,44.3,2969,95.7
FINAL,2017,CARIBBEAN,LANE SNAPPER,25364,45.6,65095,72
FINAL,2017,CARIBBEAN,KING MACKEREL,20779,71,0,.
FINAL,2017,CARIBBEAN,GRAY SNAPPER,16921,39,0,.
FINAL,2017,CARIBBEAN,SILK SNAPPER,13567,49.7,0,.
FINAL,2017,CARIBBEAN,VERMILION SNAPPER,10548,71.8,182,102.2
FINAL,2017,CARIBBEAN,BLACKFIN SNAPPER,8124,98.7,511,103.2
FINAL,2017,CARIBBEAN,GREAT BARRACUDA,7854,63.5,2459,78.4
FINAL,2017,CARIBBEAN,TILAPIA GENUS,4601,100.9,0,.
FINAL,2017,CARIBBEAN,YELLOWFIN MOJARRA,4400,55.7,4181,55.2
FINAL,2017,CARIBBEAN,CHECKERED PUFFER,3792,75.6,29,109
FINAL,2017,CARIBBEAN,CUBERA SNAPPER,3307,96.6,5578,80.5
FINAL,2017,CARIBBEAN,REDEAR SARDINE,2701,70.4,0,.
FINAL,2017,CARIBBEAN,SCALED SARDINE,2436,85.1,0,.
FINAL,2017,CARIBBEAN,SPOTFIN MOJARRA,2271,98.9,0,.
FINAL,2017,CARIBBEAN,IRISH POMPANO,2195,101.2,0,.
FINAL,2017,CARIBBEAN,BLACKFIN TUNA,2128,83.6,0,.
FINAL,2017,CARIBBEAN,DOG SNAPPER,2102,90.8,59,92.6
FINAL,2017,CARIBBEAN,RAINBOW RUNNER,2102,90.8,0,.
FINAL,2017,CARIBBEAN,SEA BREAM,1890,98.2,57,108.9
FINAL,2017,CARIBBEAN,GRAYSBY,1737,82.3,0,.
FINAL,2017,CARIBBEAN,LADYFISH,1732,77.5,628,101.5
FINAL,2017,CARIBBEAN,RED SNAPPER,1595,93.4,160,108.9
FINAL,2017,CARIBBEAN,CERO,1575,68.5,0,.
FINAL,2017,CARIBBEAN,LITTLE TUNNY,1266,94.4,0,.
FINAL,2017,CARIBBEAN,BARRACUDA GENUS,1097,101.2,0,.
FINAL,2017,CARIBBEAN,YELLOWFIN TUNA,1071,89.8,0,.
FINAL,2017,CARIBBEAN,TOMTATE,1030,103.8,0,.
FINAL,2017,CARIBBEAN,GRAY TRIGGERFISH,898,97.8,0,.
FINAL,2017,CARIBBEAN,BARBU,807,104.6,0,.
FINAL,2017,CARIBBEAN,RED HIND,621,71.7,5433,55.2
FINAL,2017,CARIBBEAN,UNIDENTIFIED FISH,580,103.2,0,.
FINAL,2017,CARIBBEAN,SPANISH SARDINE,498,81.2,372,102.5
FINAL,2017,CARIBBEAN,WAHOO,458,64.4,0,.
FINAL,2017,CARIBBEAN,STRIPED MOJARRA,418,96.7,0,.
FINAL,2017,CARIBBEAN,LEATHERJACK,372,102.4,1594,75.7
FINAL,2017,CARIBBEAN,WHITE MULLET,366,101.1,0,.
FINAL,2017,CARIBBEAN,MUTTON SNAPPER,301,96.1,1256,69.1
FINAL,2017,CARIBBEAN,SKIPJACK TUNA,297,75.3,0,.
FINAL,2017,CARIBBEAN,WENCHMAN,293,80,0,.
FINAL,2017,CARIBBEAN,PRINCESS PARROTFISH,280,87.7,0,.
FINAL,2017,CARIBBEAN,BALAO,133,107.5,0,.
FINAL,2017,CARIBBEAN,GREATER AMBERJACK,80,108.7,80,108.9
FINAL,2017,CARIBBEAN,PUDDINGWIFE,74,107.1,0,.
FINAL,2017,CARIBBEAN,STRIPED GRUNT,33,108.3,265,107.7
FINAL,2017,CARIBBEAN,WHITE GRUNT,23,101.4,165,81.9
FINAL,2017,CARIBBEAN,ATLANTIC CROAKER,0,.,309,101.8
FINAL,2017,CARIBBEAN,ATLANTIC TARPON,0,.,3502,44.7
FINAL,2017,CARIBBEAN,BLUE MARLIN,0,.,871,93.7
FINAL,2017,CARIBBEAN,BLUE TANG,0,.,24,102.2
FINAL,2017,CARIBBEAN,COMMON SNOOK,0,.,1883,66.2
FINAL,2017,CARIBBEAN,CONEY,0,.,1801,97.8
FINAL,2017,CARIBBEAN,CREVALLE JACK,0,.,428,88.8
FINAL,2017,CARIBBEAN,FLAGFIN MOJARRA,0,.,628,101.5
FINAL,2017,CARIBBEAN,GREEN MORAY,0,.,300,114.9
FINAL,2017,CARIBBEAN,GRUNT FAMILY,0,.,18,102.5
FINAL,2017,CARIBBEAN,GRUNT GENUS,0,.,5846,102.2
FINAL,2017,CARIBBEAN,HORSE-EYE JACK,0,.,20,107.8
FINAL,2017,CARIBBEAN,JACK FAMILY,0,.,733,99.3
FINAL,2017,CARIBBEAN,LOOKDOWN,0,.,332,107.7
FINAL,2017,CARIBBEAN,MAHOGANY SNAPPER,0,.,2271,98.9
FINAL,2017,CARIBBEAN,MANTA FAMILY,0,.,222,104.7
FINAL,2017,CARIBBEAN,MOJARRA FAMILY,0,.,12410,61.6
FINAL,2017,CARIBBEAN,MORAY FAMILY,0,.,214,104.5
FINAL,2017,CARIBBEAN,NEEDLEFISH FAMILY,0,.,468,97.7
FINAL,2017,CARIBBEAN,QUEEN TRIGGERFISH,0,.,293,80
FINAL,2017,CARIBBEAN,SNAPPER GENUS,0,.,359,103.3
FINAL,2017,CARIBBEAN,SQUIRRELFISH,0,.,221,101.8
FINAL,2017,CARIBBEAN,STINGRAY GENUS,0,.,27,103.9
FINAL,2017,CARIBBEAN,SURGEONFISH GENUS,0,.,9840,81.8
FINAL,2017,CARIBBEAN,WHITE MARLIN,0,.,122,102.8
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CHUB MACKEREL,1174892,.,633035,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,OCEAN WHITEFISH,421832,.,133208,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA SCORPIONFISH,217432,.,339877,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,VERMILION ROCKFISH,181042,.,5470,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,ROCKFISH GENUS,174518,.,138737,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SQUARESPOT ROCKFISH,156275,.,3335,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PACIFIC SANDDAB,146998,.,445,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BOCACCIO,139834,.,1511,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,COPPER ROCKFISH,104621,.,2439,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PACIFIC SARDINE,100906,.,15321,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,KELP BASS,93095,.,766130,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BLUE ROCKFISH,90679,.,6053,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PACIFIC BONITO,85524,.,24634,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SILVERSIDE FAMILY,74548,.,58338,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,STARRY ROCKFISH,61335,.,1499,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,ROSY ROCKFISH,51791,.,1339,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BARRED SANDBASS,49959,.,151885,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,HALFBANDED ROCKFISH,44326,.,13098,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,JACKSMELT,40159,.,23425,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA SHEEPHEAD,35226,.,25652,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SANDDAB GENUS,28084,.,32449,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GREENSPOTTED ROCKFISH,25951,.,126,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BLACKSMITH,25336,.,4619,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,FLAG ROCKFISH,25108,.,160,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,HONEYCOMB ROCKFISH,20511,.,922,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,TREEFISH,20240,.,1924,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SPECKLED ROCKFISH,19111,.,65,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,OLIVE ROCKFISH,19067,.,1380,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PACIFIC BARRACUDA,18981,.,82221,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,LINGCOD,17059,.,8311,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GOPHER ROCKFISH,16990,.,356,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,QUEENFISH,16699,.,2566,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,OPALEYE,16156,.,10922,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,YELLOWTAIL,14878,.,2206,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,HALFMOON,13808,.,8288,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BROWN ROCKFISH,11854,.,5282,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,WIDOW ROCKFISH,10793,.,48,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,WALLEYE SURFPERCH,10552,.,2822,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CHILIPEPPER ROCKFISH,9299,.,227,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,YELLOWFIN CROAKER,9265,.,8932,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SPOTFIN CROAKER,9261,.,4845,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,WHITE CROAKER,9255,.,13964,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,JACK MACKEREL,9039,.,3786,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,KELP ROCKFISH,8489,.,926,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,NORTHERN ANCHOVY,7491,.,711,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA CORBINA,7101,.,4975,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA HALIBUT,7082,.,44997,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,TOPSMELT,6084,.,4504,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALICO ROCKFISH,5970,.,1885,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GREENSTRIPED ROCKFISH,5200,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,UNIDENTIFIED FISH,4610,.,38031,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SARGO,4529,.,2478,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BARRED SURFPERCH,3722,.,4540,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SURFPERCH FAMILY,3489,.,18033,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,DRUM FAMILY,3391,.,7095,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SHARPNOSE SEAPERCH,2784,.,45,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,ROCK SOLE,2274,.,306,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA LIZARDFISH,2087,.,15250,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SHINER PERCH,2047,.,157,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,WHITE SEABASS,1532,.,7589,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,MEXICAN ROCKFISH,1465,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,YELLOWTAIL ROCKFISH,1462,.,59,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BLACK PERCH,1449,.,591,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,STRIPED MULLET,1405,.,53,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GRASS ROCKFISH,1351,.,371,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,FLATFISH ORDER,1288,.,2334,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,WHITE SEAPERCH,1205,.,335,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,ROCK WRASSE,1131,.,2002,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SWORDSPINE ROCKFISH,1006,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SPOTTED SANDBASS,952,.,151730,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,FINESCALE TRIGGERFISH,946,.,138,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SENORITA,802,.,1426,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SANDBASS GENUS,702,.,36143,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BLACK CROAKER,700,.,78,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SALEMA,696,.,367,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,ZEBRAPERCH,587,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BLACK AND YELLOW ROCKFISH,584,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BANK ROCKFISH,540,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SILVER SURFPERCH,529,.,409,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GREENBLOTCHED ROCKFISH,527,.,20,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,RUBBERLIP SEAPERCH,482,.,98,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CABEZON,450,.,1518,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SHORTFIN CORVINA,434,.,484,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PILE PERCH,379,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,LEOPARD SHARK,314,.,2913,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,THORNBACK,313,.,2937,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,FANTAIL SOLE,292,.,36,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SKATE AND RAY ORDER,289,.,6399,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,COWCOD,287,.,159,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SEA CHUB FAMILY,278,.,766,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SHOVELNOSE GUITARFISH,267,.,2953,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,FRECKLED ROCKFISH,258,.,6,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BIGMOUTH SOLE,229,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,YELLOWEYE ROCKFISH,222,.,176,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,LONGFIN SANDDAB,204,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,ROUND STINGRAY,190,.,11285,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SPINY DOGFISH,171,.,77,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PACIFIC STAGHORN SCULPIN,158,.,904,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BAT RAY,154,.,5646,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,STRIPED SEAPERCH,154,.,85,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,WOLF-EEL,152,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SHORTBELLY ROCKFISH,141,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,UNIDENTIFIED INSHORE SHARKS,107,.,1490,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BONEFISH,93,.,534,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,KELP GREENLING,86,.,418,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,MEXICAN SCAD,78,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CANARY ROCKFISH,75,.,6,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA NEEDLEFISH,71,.,321,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GRAY SMOOTHHOUND,58,.,635,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,MONKEYFACE PRICKLEBACK,51,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,BLACK ROCKFISH,45,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SPECKLED SANDDAB,44,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,CALIFORNIA FLYINGFISH,30,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GIANT SEABASS,29,.,713,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,GIANT KELPFISH,25,.,876,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,PETRALE SOLE,25,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,STARRY FLOUNDER,20,.,0,.
PRELIMINARY,2018,SOUTHERN CALIFORNIA,SCORPIONFISH FAMILY,19,.,183,.
